n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
245,2,3647.2964,3646.2574,6.172979e-06,5.293772e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
246,2,3647.2944,3646.2554,6.098153e-06,5.229604e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
247,2,3647.2925,3646.2535,6.024533e-06,5.166470e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
248,2,3647.2906,3646.2515,5.952095e-06,5.104348e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
249,2,3647.2887,3646.2496,5.880814e-06,5.043220e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
250,2,3647.2868,3646.2478,5.810667e-06,4.983064e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
251,2,3647.2849,3646.2459,5.741632e-06,4.923862e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
252,2,3647.2831,3646.2441,5.673688e-06,4.865594e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
253,2,3647.2813,3646.2423,5.606812e-06,4.808244e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
254,2,3647.2795,3646.2405,5.540984e-06,4.751791e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
255,2,3647.2777,3646.2387,5.476183e-06,4.696220e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
256,2,3647.2760,3646.2370,5.412389e-06,4.641512e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
257,2,3647.2743,3646.2352,5.349584e-06,4.587652e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
258,2,3647.2725,3646.2335,5.287747e-06,4.534622e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
259,2,3647.2709,3646.2318,5.226860e-06,4.482407e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
260,2,3647.2692,3646.2302,5.166905e-06,4.430991e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
261,2,3647.2675,3646.2285,5.107864e-06,4.380360e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
262,2,3647.2659,3646.2269,5.049720e-06,4.330497e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
263,2,3647.2643,3646.2253,4.992456e-06,4.281389e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
264,2,3647.2627,3646.2237,4.936055e-06,4.233021e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
265,2,3647.2611,3646.2221,4.880501e-06,4.185379e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
266,2,3647.2596,3646.2205,4.825778e-06,4.138451e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
267,2,3647.2580,3646.2190,4.771871e-06,4.092222e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
268,2,3647.2565,3646.2175,4.718764e-06,4.046679e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
269,2,3647.2550,3646.2160,4.666443e-06,4.001810e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
270,2,3647.2535,3646.2145,4.614894e-06,3.957603e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
271,2,3647.2520,3646.2130,4.564101e-06,3.914044e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
272,2,3647.2506,3646.2115,4.514052e-06,3.871123e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
273,2,3647.2491,3646.2101,4.464732e-06,3.828828e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
274,2,3647.2477,3646.2087,4.416129e-06,3.787148e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
275,2,3647.2463,3646.2073,4.368229e-06,3.746070e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
276,2,3647.2449,3646.2059,4.321020e-06,3.705585e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
277,2,3647.2435,3646.2045,4.274490e-06,3.665682e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
278,2,3647.2421,3646.2031,4.228625e-06,3.626350e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
279,2,3647.2408,3646.2018,4.183415e-06,3.587579e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
280,2,3647.2395,3646.2004,4.138848e-06,3.549359e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
281,2,3647.2381,3646.1991,4.094912e-06,3.511681e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
282,2,3647.2368,3646.1978,4.051596e-06,3.474534e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
283,2,3647.2355,3646.1965,4.008889e-06,3.437910e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
284,2,3647.2342,3646.1952,3.966781e-06,3.401799e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
285,2,3647.2330,3646.1940,3.925261e-06,3.366193e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
286,2,3647.2317,3646.1927,3.884319e-06,3.331082e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
287,2,3647.2305,3646.1915,3.843944e-06,3.296458e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
288,2,3647.2293,3646.1902,3.804128e-06,3.262313e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
289,2,3647.2280,3646.1890,3.764860e-06,3.228638e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
290,2,3647.2268,3646.1878,3.726131e-06,3.195425e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
291,2,3647.2256,3646.1866,3.687932e-06,3.162667e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
292,2,3647.2245,3646.1855,3.650254e-06,3.130355e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
293,2,3647.2233,3646.1843,3.613088e-06,3.098482e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
294,2,3647.2222,3646.1831,3.576424e-06,3.067041e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
295,2,3647.2210,3646.1820,3.540256e-06,3.036024e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
296,2,3647.2199,3646.1809,3.504574e-06,3.005424e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
297,2,3647.2188,3646.1797,3.469370e-06,2.975234e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
298,2,3647.2177,3646.1786,3.434637e-06,2.945448e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
299,2,3647.2166,3646.1775,3.400366e-06,2.916058e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
300,2,3647.2155,3646.1765,3.366550e-06,2.887058e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
301,2,3647.2144,3646.1754,3.333181e-06,2.858442e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
302,2,3647.2133,3646.1743,3.300252e-06,2.830203e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
303,2,3647.2123,3646.1733,3.267756e-06,2.802335e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
304,2,3647.2112,3646.1722,3.235685e-06,2.774832e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
305,2,3647.2102,3646.1712,3.204033e-06,2.747688e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
306,2,3647.2092,3646.1702,3.172792e-06,2.720897e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
307,2,3647.2082,3646.1692,3.141957e-06,2.694454e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
308,2,3647.2072,3646.1681,3.111521e-06,2.668352e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
309,2,3647.2062,3646.1672,3.081476e-06,2.642587e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
310,2,3647.2052,3646.1662,3.051817e-06,2.617152e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
311,2,3647.2042,3646.1652,3.022539e-06,2.592044e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
312,2,3647.2032,3646.1642,2.993633e-06,2.567255e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
313,2,3647.2023,3646.1633,2.965096e-06,2.542782e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
314,2,3647.2013,3646.1623,2.936920e-06,2.518620e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
315,2,3647.2004,3646.1614,2.909100e-06,2.494762e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
316,2,3647.1995,3646.1605,2.881631e-06,2.471205e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
317,2,3647.1985,3646.1595,2.854507e-06,2.447945e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
318,2,3647.1976,3646.1586,2.827723e-06,2.424975e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
319,2,3647.1967,3646.1577,2.801272e-06,2.402292e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
320,2,3647.1958,3646.1568,2.775151e-06,2.379891e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
321,2,3647.1950,3646.1559,2.749354e-06,2.357769e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
322,2,3647.1941,3646.1551,2.723876e-06,2.335919e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
323,2,3647.1932,3646.1542,2.698712e-06,2.314339e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
324,2,3647.1923,3646.1533,2.673857e-06,2.293025e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
325,2,3647.1915,3646.1525,2.649307e-06,2.271971e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
326,2,3647.1906,3646.1516,2.625057e-06,2.251175e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
327,2,3647.1898,3646.1508,2.601102e-06,2.230631e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
328,2,3647.1890,3646.1500,2.577437e-06,2.210338e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
329,2,3647.1881,3646.1491,2.554060e-06,2.190289e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
330,2,3647.1873,3646.1483,2.530964e-06,2.170483e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
331,2,3647.1865,3646.1475,2.508146e-06,2.150915e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
332,2,3647.1857,3646.1467,2.485602e-06,2.131582e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
333,2,3647.1849,3646.1459,2.463327e-06,2.112480e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
334,2,3647.1841,3646.1451,2.441318e-06,2.093605e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
335,2,3647.1834,3646.1444,2.419570e-06,2.074955e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
336,2,3647.1826,3646.1436,2.398081e-06,2.056526e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
337,2,3647.1818,3646.1428,2.376845e-06,2.038315e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
338,2,3647.1811,3646.1421,2.355859e-06,2.020318e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
339,2,3647.1803,3646.1413,2.335120e-06,2.002533e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
340,2,3647.1796,3646.1406,2.314624e-06,1.984956e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
341,2,3647.1788,3646.1398,2.294367e-06,1.967584e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
342,2,3647.1781,3646.1391,2.274346e-06,1.950415e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
343,2,3647.1774,3646.1384,2.254557e-06,1.933445e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
344,2,3647.1767,3646.1377,2.234998e-06,1.916671e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
345,2,3647.1759,3646.1369,2.215664e-06,1.900091e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
346,2,3647.1752,3646.1362,2.196553e-06,1.883702e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
347,2,3647.1745,3646.1355,2.177661e-06,1.867501e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
348,2,3647.1738,3646.1348,2.158986e-06,1.851485e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
349,2,3647.1731,3646.1341,2.140523e-06,1.835652e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
350,2,3647.1725,3646.1335,2.122271e-06,1.819999e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
351,2,3647.1718,3646.1328,2.104225e-06,1.804524e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
352,2,3647.1711,3646.1321,2.086384e-06,1.789224e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
353,2,3647.1704,3646.1314,2.068744e-06,1.774096e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
354,2,3647.1698,3646.1308,2.051302e-06,1.759139e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
355,2,3647.1691,3646.1301,2.034057e-06,1.744350e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
356,2,3647.1685,3646.1295,2.017004e-06,1.729725e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
357,2,3647.1678,3646.1288,2.000141e-06,1.715264e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
358,2,3647.1672,3646.1282,1.983466e-06,1.700964e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
359,2,3647.1666,3646.1276,1.966976e-06,1.686823e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
360,2,3647.1659,3646.1269,1.950668e-06,1.672838e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
361,2,3647.1653,3646.1263,1.934541e-06,1.659007e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
362,2,3647.1647,3646.1257,1.918590e-06,1.645329e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
363,2,3647.1641,3646.1251,1.902815e-06,1.631800e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
364,2,3647.1635,3646.1245,1.887212e-06,1.618420e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
365,2,3647.1629,3646.1239,1.871780e-06,1.605185e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
366,2,3647.1623,3646.1233,1.856515e-06,1.592095e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
367,2,3647.1617,3646.1227,1.841416e-06,1.579147e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
368,2,3647.1611,3646.1221,1.826481e-06,1.566338e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
369,2,3647.1605,3646.1215,1.811707e-06,1.553668e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
370,2,3647.1599,3646.1209,1.797091e-06,1.541135e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
371,2,3647.1594,3646.1204,1.782633e-06,1.528736e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
372,2,3647.1588,3646.1198,1.768330e-06,1.516470e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
373,2,3647.1582,3646.1192,1.754179e-06,1.504334e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
374,2,3647.1577,3646.1187,1.740179e-06,1.492328e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
375,2,3647.1571,3646.1181,1.726327e-06,1.480450e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
376,2,3647.1566,3646.1176,1.712623e-06,1.468697e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
377,2,3647.1560,3646.1170,1.699063e-06,1.457068e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
378,2,3647.1555,3646.1165,1.685646e-06,1.445562e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
379,2,3647.1549,3646.1159,1.672370e-06,1.434177e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
380,2,3647.1544,3646.1154,1.659233e-06,1.422912e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
381,2,3647.1539,3646.1149,1.646234e-06,1.411764e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
382,2,3647.1533,3646.1143,1.633370e-06,1.400732e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
383,2,3647.1528,3646.1138,1.620640e-06,1.389815e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
384,2,3647.1523,3646.1133,1.608042e-06,1.379011e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
385,2,3647.1518,3646.1128,1.595574e-06,1.368319e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
386,2,3647.1513,3646.1123,1.583235e-06,1.357737e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
387,2,3647.1508,3646.1118,1.571023e-06,1.347265e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
388,2,3647.1503,3646.1113,1.558936e-06,1.336899e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
389,2,3647.1498,3646.1108,1.546973e-06,1.326640e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
390,2,3647.1493,3646.1103,1.535132e-06,1.316486e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
391,2,3647.1488,3646.1098,1.523412e-06,1.306435e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
392,2,3647.1483,3646.1093,1.511811e-06,1.296486e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
393,2,3647.1478,3646.1088,1.500327e-06,1.286638e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
394,2,3647.1473,3646.1084,1.488960e-06,1.276890e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
395,2,3647.1469,3646.1079,1.477707e-06,1.267240e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
396,2,3647.1464,3646.1074,1.466568e-06,1.257687e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
397,2,3647.1459,3646.1069,1.455540e-06,1.248230e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
398,2,3647.1455,3646.1065,1.444623e-06,1.238868e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
399,2,3647.1450,3646.1060,1.433814e-06,1.229599e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
400,2,3647.1445,3646.1056,1.423113e-06,1.220422e-06,extrapolated_asymptotic_fit,15000.0,9.0,B,
