n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
245,2,3647.2964,3646.2574,5.933506e-06,4.656385e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
246,2,3647.2944,3646.2554,5.861609e-06,4.599963e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
247,2,3647.2925,3646.2535,5.790869e-06,4.544449e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
248,2,3647.2906,3646.2515,5.721265e-06,4.489826e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
249,2,3647.2887,3646.2496,5.652772e-06,4.436076e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
250,2,3647.2868,3646.2478,5.585369e-06,4.383181e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
251,2,3647.2849,3646.2459,5.519035e-06,4.331124e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
252,2,3647.2831,3646.2441,5.453748e-06,4.279889e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
253,2,3647.2813,3646.2423,5.389487e-06,4.229460e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
254,2,3647.2795,3646.2405,5.326233e-06,4.179820e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
255,2,3647.2777,3646.2387,5.263966e-06,4.130956e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
256,2,3647.2760,3646.2370,5.202666e-06,4.082850e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
257,2,3647.2743,3646.2352,5.142316e-06,4.035489e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
258,2,3647.2725,3646.2335,5.082896e-06,3.988859e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
259,2,3647.2709,3646.2318,5.024388e-06,3.942945e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
260,2,3647.2692,3646.2302,4.966777e-06,3.897733e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
261,2,3647.2675,3646.2285,4.910043e-06,3.853211e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
262,2,3647.2659,3646.2269,4.854171e-06,3.809364e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
263,2,3647.2643,3646.2253,4.799144e-06,3.766181e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
264,2,3647.2627,3646.2237,4.744946e-06,3.723649e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
265,2,3647.2611,3646.2221,4.691563e-06,3.681756e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
266,2,3647.2596,3646.2205,4.638977e-06,3.640489e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
267,2,3647.2580,3646.2190,4.587176e-06,3.599837e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
268,2,3647.2565,3646.2175,4.536143e-06,3.559789e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
269,2,3647.2550,3646.2160,4.485865e-06,3.520333e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
270,2,3647.2535,3646.2145,4.436329e-06,3.481458e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
271,2,3647.2520,3646.2130,4.387519e-06,3.443154e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
272,2,3647.2506,3646.2115,4.339424e-06,3.405411e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
273,2,3647.2491,3646.2101,4.292029e-06,3.368218e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
274,2,3647.2477,3646.2087,4.245323e-06,3.331565e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
275,2,3647.2463,3646.2073,4.199293e-06,3.295442e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
276,2,3647.2449,3646.2059,4.153926e-06,3.259840e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
277,2,3647.2435,3646.2045,4.109212e-06,3.224749e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
278,2,3647.2421,3646.2031,4.065137e-06,3.190161e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
279,2,3647.2408,3646.2018,4.021691e-06,3.156066e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
280,2,3647.2395,3646.2004,3.978862e-06,3.122456e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
281,2,3647.2381,3646.1991,3.936640e-06,3.089322e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
282,2,3647.2368,3646.1978,3.895013e-06,3.056655e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
283,2,3647.2355,3646.1965,3.853972e-06,3.024447e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
284,2,3647.2342,3646.1952,3.813506e-06,2.992691e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
285,2,3647.2330,3646.1940,3.773605e-06,2.961379e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
286,2,3647.2317,3646.1927,3.734259e-06,2.930502e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
287,2,3647.2305,3646.1915,3.695459e-06,2.900053e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
288,2,3647.2293,3646.1902,3.657195e-06,2.870025e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
289,2,3647.2280,3646.1890,3.619458e-06,2.840410e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
290,2,3647.2268,3646.1878,3.582239e-06,2.811202e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
291,2,3647.2256,3646.1866,3.545529e-06,2.782393e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
292,2,3647.2245,3646.1855,3.509319e-06,2.753977e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
293,2,3647.2233,3646.1843,3.473601e-06,2.725947e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
294,2,3647.2222,3646.1831,3.438366e-06,2.698296e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
295,2,3647.2210,3646.1820,3.403607e-06,2.671019e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
296,2,3647.2199,3646.1809,3.369315e-06,2.644108e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
297,2,3647.2188,3646.1797,3.335483e-06,2.617557e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
298,2,3647.2177,3646.1786,3.302103e-06,2.591362e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
299,2,3647.2166,3646.1775,3.269167e-06,2.565515e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
300,2,3647.2155,3646.1765,3.236667e-06,2.540011e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
301,2,3647.2144,3646.1754,3.204598e-06,2.514844e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
302,2,3647.2133,3646.1743,3.172951e-06,2.490009e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
303,2,3647.2123,3646.1733,3.141720e-06,2.465500e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
304,2,3647.2112,3646.1722,3.110898e-06,2.441312e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
305,2,3647.2102,3646.1712,3.080478e-06,2.417439e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
306,2,3647.2092,3646.1702,3.050454e-06,2.393877e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
307,2,3647.2082,3646.1692,3.020819e-06,2.370621e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
308,2,3647.2072,3646.1681,2.991567e-06,2.347665e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
309,2,3647.2062,3646.1672,2.962691e-06,2.325005e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
310,2,3647.2052,3646.1662,2.934187e-06,2.302636e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
311,2,3647.2042,3646.1652,2.906047e-06,2.280553e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
312,2,3647.2032,3646.1642,2.878267e-06,2.258752e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
313,2,3647.2023,3646.1633,2.850839e-06,2.237228e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
314,2,3647.2013,3646.1623,2.823760e-06,2.215977e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
315,2,3647.2004,3646.1614,2.797022e-06,2.194994e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
316,2,3647.1995,3646.1605,2.770621e-06,2.174276e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
317,2,3647.1985,3646.1595,2.744552e-06,2.153818e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
318,2,3647.1976,3646.1586,2.718809e-06,2.133616e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
319,2,3647.1967,3646.1577,2.693388e-06,2.113666e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
320,2,3647.1958,3646.1568,2.668282e-06,2.093964e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
321,2,3647.1950,3646.1559,2.643488e-06,2.074507e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
322,2,3647.1941,3646.1551,2.619000e-06,2.055290e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
323,2,3647.1932,3646.1542,2.594815e-06,2.036310e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
324,2,3647.1923,3646.1533,2.570926e-06,2.017563e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
325,2,3647.1915,3646.1525,2.547330e-06,1.999045e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
326,2,3647.1906,3646.1516,2.524022e-06,1.980754e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
327,2,3647.1898,3646.1508,2.500998e-06,1.962686e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
328,2,3647.1890,3646.1500,2.478253e-06,1.944837e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
329,2,3647.1881,3646.1491,2.455784e-06,1.927203e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
330,2,3647.1873,3646.1483,2.433585e-06,1.909783e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
331,2,3647.1865,3646.1475,2.411654e-06,1.892572e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
332,2,3647.1857,3646.1467,2.389985e-06,1.875567e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
333,2,3647.1849,3646.1459,2.368576e-06,1.858766e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
334,2,3647.1841,3646.1451,2.347421e-06,1.842165e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
335,2,3647.1834,3646.1444,2.326518e-06,1.825761e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
336,2,3647.1826,3646.1436,2.305863e-06,1.809552e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
337,2,3647.1818,3646.1428,2.285452e-06,1.793534e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
338,2,3647.1811,3646.1421,2.265281e-06,1.777704e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
339,2,3647.1803,3646.1413,2.245347e-06,1.762061e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
340,2,3647.1796,3646.1406,2.225646e-06,1.746601e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
341,2,3647.1788,3646.1398,2.206176e-06,1.731321e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
342,2,3647.1781,3646.1391,2.186932e-06,1.716219e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
343,2,3647.1774,3646.1384,2.167912e-06,1.701293e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
344,2,3647.1767,3646.1377,2.149111e-06,1.686539e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
345,2,3647.1759,3646.1369,2.130528e-06,1.671955e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
346,2,3647.1752,3646.1362,2.112158e-06,1.657539e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
347,2,3647.1745,3646.1355,2.093999e-06,1.643289e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
348,2,3647.1738,3646.1348,2.076048e-06,1.629202e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
349,2,3647.1731,3646.1341,2.058302e-06,1.615275e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
350,2,3647.1725,3646.1335,2.040757e-06,1.601507e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
351,2,3647.1718,3646.1328,2.023412e-06,1.587895e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
352,2,3647.1711,3646.1321,2.006263e-06,1.574437e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
353,2,3647.1704,3646.1314,1.989307e-06,1.561131e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
354,2,3647.1698,3646.1308,1.972542e-06,1.547974e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
355,2,3647.1691,3646.1301,1.955964e-06,1.534965e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
356,2,3647.1685,3646.1295,1.939573e-06,1.522101e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
357,2,3647.1678,3646.1288,1.923364e-06,1.509381e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
358,2,3647.1672,3646.1282,1.907335e-06,1.496802e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
359,2,3647.1666,3646.1276,1.891484e-06,1.484363e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
360,2,3647.1659,3646.1269,1.875809e-06,1.472062e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
361,2,3647.1653,3646.1263,1.860306e-06,1.459896e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
362,2,3647.1647,3646.1257,1.844974e-06,1.447864e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
363,2,3647.1641,3646.1251,1.829810e-06,1.435964e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
364,2,3647.1635,3646.1245,1.814812e-06,1.424194e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
365,2,3647.1629,3646.1239,1.799977e-06,1.412552e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
366,2,3647.1623,3646.1233,1.785304e-06,1.401037e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
367,2,3647.1617,3646.1227,1.770790e-06,1.389647e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
368,2,3647.1611,3646.1221,1.756433e-06,1.378381e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
369,2,3647.1605,3646.1215,1.742231e-06,1.367235e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
370,2,3647.1599,3646.1209,1.728182e-06,1.356210e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
371,2,3647.1594,3646.1204,1.714284e-06,1.345303e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
372,2,3647.1588,3646.1198,1.700534e-06,1.334513e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
373,2,3647.1582,3646.1192,1.686932e-06,1.323838e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
374,2,3647.1577,3646.1187,1.673474e-06,1.313277e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
375,2,3647.1571,3646.1181,1.660159e-06,1.302828e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
376,2,3647.1566,3646.1176,1.646984e-06,1.292489e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
377,2,3647.1560,3646.1170,1.633950e-06,1.282260e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
378,2,3647.1555,3646.1165,1.621052e-06,1.272139e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
379,2,3647.1549,3646.1159,1.608290e-06,1.262123e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
380,2,3647.1544,3646.1154,1.595661e-06,1.252213e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
381,2,3647.1539,3646.1149,1.583165e-06,1.242406e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
382,2,3647.1533,3646.1143,1.570799e-06,1.232702e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
383,2,3647.1528,3646.1138,1.558561e-06,1.223098e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
384,2,3647.1523,3646.1133,1.546451e-06,1.213594e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
385,2,3647.1518,3646.1128,1.534465e-06,1.204189e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
386,2,3647.1513,3646.1123,1.522604e-06,1.194880e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
387,2,3647.1508,3646.1118,1.510864e-06,1.185667e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
388,2,3647.1503,3646.1113,1.499245e-06,1.176549e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
389,2,3647.1498,3646.1108,1.487744e-06,1.167524e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
390,2,3647.1493,3646.1103,1.476362e-06,1.158591e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
391,2,3647.1488,3646.1098,1.465095e-06,1.149749e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
392,2,3647.1483,3646.1093,1.453942e-06,1.140997e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
393,2,3647.1478,3646.1088,1.442903e-06,1.132334e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
394,2,3647.1473,3646.1084,1.431975e-06,1.123758e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
395,2,3647.1469,3646.1079,1.421157e-06,1.115269e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
396,2,3647.1464,3646.1074,1.410448e-06,1.106865e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
397,2,3647.1459,3646.1069,1.399847e-06,1.098545e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
398,2,3647.1455,3646.1065,1.389351e-06,1.090309e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
399,2,3647.1450,3646.1060,1.378961e-06,1.082155e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
400,2,3647.1445,3646.1056,1.368674e-06,1.074082e-06,extrapolated_asymptotic_fit,15000.0,10.0,B,
