n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
246,2,3647.2944,3646.2554,1.416047e-04,1.382203e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
247,2,3647.2925,3646.2535,1.410314e-04,1.376607e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
248,2,3647.2906,3646.2515,1.404628e-04,1.371057e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
249,2,3647.2887,3646.2496,1.398987e-04,1.365551e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
250,2,3647.2868,3646.2478,1.393391e-04,1.360089e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
251,2,3647.2849,3646.2459,1.387840e-04,1.354670e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
252,2,3647.2831,3646.2441,1.382333e-04,1.349295e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
253,2,3647.2813,3646.2423,1.376869e-04,1.343962e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
254,2,3647.2795,3646.2405,1.371449e-04,1.338671e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
255,2,3647.2777,3646.2387,1.366071e-04,1.333421e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
256,2,3647.2760,3646.2370,1.360735e-04,1.328213e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
257,2,3647.2743,3646.2352,1.355440e-04,1.323045e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
258,2,3647.2725,3646.2335,1.350187e-04,1.317917e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
259,2,3647.2709,3646.2318,1.344974e-04,1.312829e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
260,2,3647.2692,3646.2302,1.339801e-04,1.307780e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
261,2,3647.2675,3646.2285,1.334668e-04,1.302769e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
262,2,3647.2659,3646.2269,1.329574e-04,1.297797e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
263,2,3647.2643,3646.2253,1.324519e-04,1.292863e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
264,2,3647.2627,3646.2237,1.319502e-04,1.287966e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
265,2,3647.2611,3646.2221,1.314523e-04,1.283106e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
266,2,3647.2596,3646.2205,1.309582e-04,1.278282e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
267,2,3647.2580,3646.2190,1.304677e-04,1.273495e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
268,2,3647.2565,3646.2175,1.299809e-04,1.268743e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
269,2,3647.2550,3646.2160,1.294977e-04,1.264027e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
270,2,3647.2535,3646.2145,1.290181e-04,1.259346e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
271,2,3647.2520,3646.2130,1.285421e-04,1.254699e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
272,2,3647.2506,3646.2115,1.280695e-04,1.250086e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
273,2,3647.2491,3646.2101,1.276004e-04,1.245507e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
274,2,3647.2477,3646.2087,1.271347e-04,1.240962e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
275,2,3647.2463,3646.2073,1.266724e-04,1.236449e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
276,2,3647.2449,3646.2059,1.262135e-04,1.231970e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
277,2,3647.2435,3646.2045,1.257579e-04,1.227522e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
278,2,3647.2421,3646.2031,1.253055e-04,1.223107e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
279,2,3647.2408,3646.2018,1.248564e-04,1.218723e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
280,2,3647.2395,3646.2004,1.244105e-04,1.214371e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
281,2,3647.2381,3646.1991,1.239678e-04,1.210049e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
282,2,3647.2368,3646.1978,1.235282e-04,1.205758e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
283,2,3647.2355,3646.1965,1.230917e-04,1.201498e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
284,2,3647.2342,3646.1952,1.226583e-04,1.197267e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
285,2,3647.2330,3646.1940,1.222279e-04,1.193067e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
286,2,3647.2317,3646.1927,1.218006e-04,1.188895e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
287,2,3647.2305,3646.1915,1.213762e-04,1.184753e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
288,2,3647.2293,3646.1902,1.209548e-04,1.180639e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
289,2,3647.2280,3646.1890,1.205363e-04,1.176554e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
290,2,3647.2268,3646.1878,1.201206e-04,1.172497e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
291,2,3647.2256,3646.1866,1.197079e-04,1.168468e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
292,2,3647.2245,3646.1855,1.192979e-04,1.164467e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
293,2,3647.2233,3646.1843,1.188908e-04,1.160493e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
294,2,3647.2222,3646.1831,1.184864e-04,1.156545e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
295,2,3647.2210,3646.1820,1.180848e-04,1.152625e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
296,2,3647.2199,3646.1809,1.176859e-04,1.148731e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
297,2,3647.2188,3646.1797,1.172896e-04,1.144864e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
298,2,3647.2177,3646.1786,1.168960e-04,1.141022e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
299,2,3647.2166,3646.1775,1.165051e-04,1.137206e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
300,2,3647.2155,3646.1765,1.161168e-04,1.133415e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
301,2,3647.2144,3646.1754,1.157310e-04,1.129650e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
302,2,3647.2133,3646.1743,1.153478e-04,1.125910e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
303,2,3647.2123,3646.1733,1.149671e-04,1.122194e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
304,2,3647.2112,3646.1722,1.145890e-04,1.118502e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
305,2,3647.2102,3646.1712,1.142133e-04,1.114835e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
306,2,3647.2092,3646.1702,1.138400e-04,1.111192e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
307,2,3647.2082,3646.1692,1.134692e-04,1.107573e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
308,2,3647.2072,3646.1681,1.131008e-04,1.103977e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
309,2,3647.2062,3646.1672,1.127348e-04,1.100404e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
310,2,3647.2052,3646.1662,1.123712e-04,1.096855e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
311,2,3647.2042,3646.1652,1.120099e-04,1.093328e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
312,2,3647.2032,3646.1642,1.116509e-04,1.089824e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
313,2,3647.2023,3646.1633,1.112942e-04,1.086342e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
314,2,3647.2013,3646.1623,1.109397e-04,1.082882e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
315,2,3647.2004,3646.1614,1.105876e-04,1.079445e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
316,2,3647.1995,3646.1605,1.102376e-04,1.076029e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
317,2,3647.1985,3646.1595,1.098899e-04,1.072635e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
318,2,3647.1976,3646.1586,1.095443e-04,1.069262e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
319,2,3647.1967,3646.1577,1.092009e-04,1.065910e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
320,2,3647.1958,3646.1568,1.088597e-04,1.062579e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
321,2,3647.1950,3646.1559,1.085206e-04,1.059269e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
322,2,3647.1941,3646.1551,1.081835e-04,1.055979e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
323,2,3647.1932,3646.1542,1.078486e-04,1.052710e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
324,2,3647.1923,3646.1533,1.075158e-04,1.049461e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
325,2,3647.1915,3646.1525,1.071850e-04,1.046232e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
326,2,3647.1906,3646.1516,1.068562e-04,1.043023e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
327,2,3647.1898,3646.1508,1.065294e-04,1.039833e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
328,2,3647.1890,3646.1500,1.062046e-04,1.036663e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
329,2,3647.1881,3646.1491,1.058818e-04,1.033512e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
330,2,3647.1873,3646.1483,1.055610e-04,1.030381e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
331,2,3647.1865,3646.1475,1.052421e-04,1.027268e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
332,2,3647.1857,3646.1467,1.049251e-04,1.024174e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
333,2,3647.1849,3646.1459,1.046100e-04,1.021098e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
334,2,3647.1841,3646.1451,1.042968e-04,1.018041e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
335,2,3647.1834,3646.1444,1.039855e-04,1.015002e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
336,2,3647.1826,3646.1436,1.036760e-04,1.011981e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
337,2,3647.1818,3646.1428,1.033684e-04,1.008979e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
338,2,3647.1811,3646.1421,1.030626e-04,1.005993e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
339,2,3647.1803,3646.1413,1.027586e-04,1.003026e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
340,2,3647.1796,3646.1406,1.024563e-04,1.000076e-04,extrapolated_k13_full_eq2,15000.0,10.0,B,
341,2,3647.1788,3646.1398,1.021559e-04,9.971433e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
342,2,3647.1781,3646.1391,1.018572e-04,9.942277e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
343,2,3647.1774,3646.1384,1.015602e-04,9.913292e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
344,2,3647.1767,3646.1377,1.012650e-04,9.884475e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
345,2,3647.1759,3646.1369,1.009715e-04,9.855825e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
346,2,3647.1752,3646.1362,1.006797e-04,9.827341e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
347,2,3647.1745,3646.1355,1.003895e-04,9.799020e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
348,2,3647.1738,3646.1348,1.001011e-04,9.770863e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
349,2,3647.1731,3646.1341,9.981426e-05,9.742867e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
350,2,3647.1725,3646.1335,9.952908e-05,9.715031e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
351,2,3647.1718,3646.1328,9.924553e-05,9.687353e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
352,2,3647.1711,3646.1321,9.896359e-05,9.659833e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
353,2,3647.1704,3646.1314,9.868325e-05,9.632469e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
354,2,3647.1698,3646.1308,9.840449e-05,9.605259e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
355,2,3647.1691,3646.1301,9.812730e-05,9.578203e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
356,2,3647.1685,3646.1295,9.785166e-05,9.551298e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
357,2,3647.1678,3646.1288,9.757758e-05,9.524545e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
358,2,3647.1672,3646.1282,9.730502e-05,9.497940e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
359,2,3647.1666,3646.1276,9.703398e-05,9.471484e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
360,2,3647.1659,3646.1269,9.676445e-05,9.445175e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
361,2,3647.1653,3646.1263,9.649641e-05,9.419012e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
362,2,3647.1647,3646.1257,9.622985e-05,9.392993e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
363,2,3647.1641,3646.1251,9.596476e-05,9.367118e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
364,2,3647.1635,3646.1245,9.570113e-05,9.341384e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
365,2,3647.1629,3646.1239,9.543894e-05,9.315792e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
366,2,3647.1623,3646.1233,9.517818e-05,9.290340e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
367,2,3647.1617,3646.1227,9.491885e-05,9.265026e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
368,2,3647.1611,3646.1221,9.466092e-05,9.239850e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
369,2,3647.1605,3646.1215,9.440439e-05,9.214810e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
370,2,3647.1599,3646.1209,9.414925e-05,9.189906e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
371,2,3647.1594,3646.1204,9.389548e-05,9.165136e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
372,2,3647.1588,3646.1198,9.364308e-05,9.140499e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
373,2,3647.1582,3646.1192,9.339203e-05,9.115994e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
374,2,3647.1577,3646.1187,9.314233e-05,9.091620e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
375,2,3647.1571,3646.1181,9.289395e-05,9.067376e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
376,2,3647.1566,3646.1176,9.264690e-05,9.043261e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
377,2,3647.1560,3646.1170,9.240116e-05,9.019274e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
378,2,3647.1555,3646.1165,9.215672e-05,8.995414e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
379,2,3647.1549,3646.1159,9.191356e-05,8.971680e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
380,2,3647.1544,3646.1154,9.167169e-05,8.948071e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
381,2,3647.1539,3646.1149,9.143109e-05,8.924586e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
382,2,3647.1533,3646.1143,9.119174e-05,8.901224e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
383,2,3647.1528,3646.1138,9.095365e-05,8.877983e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
384,2,3647.1523,3646.1133,9.071680e-05,8.854864e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
385,2,3647.1518,3646.1128,9.048117e-05,8.831865e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
386,2,3647.1513,3646.1123,9.024677e-05,8.808985e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
387,2,3647.1508,3646.1118,9.001358e-05,8.786223e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
388,2,3647.1503,3646.1113,8.978159e-05,8.763578e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
389,2,3647.1498,3646.1108,8.955079e-05,8.741050e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
390,2,3647.1493,3646.1103,8.932118e-05,8.718638e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
391,2,3647.1488,3646.1098,8.909274e-05,8.696340e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
392,2,3647.1483,3646.1093,8.886547e-05,8.674156e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
393,2,3647.1478,3646.1088,8.863935e-05,8.652085e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
394,2,3647.1473,3646.1084,8.841438e-05,8.630126e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
395,2,3647.1469,3646.1079,8.819055e-05,8.608278e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
396,2,3647.1464,3646.1074,8.796785e-05,8.586540e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
397,2,3647.1459,3646.1069,8.774628e-05,8.564912e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
398,2,3647.1455,3646.1065,8.752581e-05,8.543392e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
399,2,3647.1450,3646.1060,8.730645e-05,8.521981e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
400,2,3647.1445,3646.1056,8.708819e-05,8.500676e-05,extrapolated_k13_full_eq2,15000.0,10.0,B,
