n_upper,n_lower,lambda_vacuum_angstrom,lambda_air_angstrom,rel_flux_hbeta,rel_flux_sum_norm,source,te_k,log10_ne_cm3,case,notes
245,2,3647.2964,3646.2574,1.480260e-04,1.209651e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
246,2,3647.2944,3646.2554,1.474242e-04,1.204734e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
247,2,3647.2925,3646.2535,1.468274e-04,1.199857e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
248,2,3647.2906,3646.2515,1.462354e-04,1.195019e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
249,2,3647.2887,3646.2496,1.456481e-04,1.190220e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
250,2,3647.2868,3646.2478,1.450656e-04,1.185459e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
251,2,3647.2849,3646.2459,1.444876e-04,1.180737e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
252,2,3647.2831,3646.2441,1.439143e-04,1.176051e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
253,2,3647.2813,3646.2423,1.433455e-04,1.171403e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
254,2,3647.2795,3646.2405,1.427812e-04,1.166792e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
255,2,3647.2777,3646.2387,1.422213e-04,1.162216e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
256,2,3647.2760,3646.2370,1.416658e-04,1.157676e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
257,2,3647.2743,3646.2352,1.411145e-04,1.153172e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
258,2,3647.2725,3646.2335,1.405676e-04,1.148703e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
259,2,3647.2709,3646.2318,1.400249e-04,1.144268e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
260,2,3647.2692,3646.2302,1.394864e-04,1.139867e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
261,2,3647.2675,3646.2285,1.389520e-04,1.135500e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
262,2,3647.2659,3646.2269,1.384216e-04,1.131166e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
263,2,3647.2643,3646.2253,1.378953e-04,1.126865e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
264,2,3647.2627,3646.2237,1.373730e-04,1.122597e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
265,2,3647.2611,3646.2221,1.368547e-04,1.118361e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
266,2,3647.2596,3646.2205,1.363402e-04,1.114157e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
267,2,3647.2580,3646.2190,1.358296e-04,1.109984e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
268,2,3647.2565,3646.2175,1.353228e-04,1.105842e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
269,2,3647.2550,3646.2160,1.348197e-04,1.101732e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
270,2,3647.2535,3646.2145,1.343204e-04,1.097651e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
271,2,3647.2520,3646.2130,1.338248e-04,1.093601e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
272,2,3647.2506,3646.2115,1.333328e-04,1.089581e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
273,2,3647.2491,3646.2101,1.328444e-04,1.085590e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
274,2,3647.2477,3646.2087,1.323596e-04,1.081628e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
275,2,3647.2463,3646.2073,1.318783e-04,1.077695e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
276,2,3647.2449,3646.2059,1.314005e-04,1.073790e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
277,2,3647.2435,3646.2045,1.309262e-04,1.069914e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
278,2,3647.2421,3646.2031,1.304552e-04,1.066065e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
279,2,3647.2408,3646.2018,1.299877e-04,1.062244e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
280,2,3647.2395,3646.2004,1.295235e-04,1.058451e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
281,2,3647.2381,3646.1991,1.290625e-04,1.054684e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
282,2,3647.2368,3646.1978,1.286049e-04,1.050944e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
283,2,3647.2355,3646.1965,1.281505e-04,1.047231e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
284,2,3647.2342,3646.1952,1.276992e-04,1.043544e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
285,2,3647.2330,3646.1940,1.272512e-04,1.039882e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
286,2,3647.2317,3646.1927,1.268063e-04,1.036246e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
287,2,3647.2305,3646.1915,1.263645e-04,1.032636e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
288,2,3647.2293,3646.1902,1.259257e-04,1.029051e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
289,2,3647.2280,3646.1890,1.254900e-04,1.025490e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
290,2,3647.2268,3646.1878,1.250573e-04,1.021954e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
291,2,3647.2256,3646.1866,1.246276e-04,1.018442e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
292,2,3647.2245,3646.1855,1.242008e-04,1.014954e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
293,2,3647.2233,3646.1843,1.237769e-04,1.011491e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
294,2,3647.2222,3646.1831,1.233559e-04,1.008050e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
295,2,3647.2210,3646.1820,1.229377e-04,1.004633e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
296,2,3647.2199,3646.1809,1.225224e-04,1.001239e-04,extrapolated_k13_full_eq2,15000.0,9.0,B,
297,2,3647.2188,3646.1797,1.221099e-04,9.978682e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
298,2,3647.2177,3646.1786,1.217002e-04,9.945198e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
299,2,3647.2166,3646.1775,1.212931e-04,9.911938e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
300,2,3647.2155,3646.1765,1.208888e-04,9.878899e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
301,2,3647.2144,3646.1754,1.204872e-04,9.846080e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
302,2,3647.2133,3646.1743,1.200883e-04,9.813478e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
303,2,3647.2123,3646.1733,1.196920e-04,9.781091e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
304,2,3647.2112,3646.1722,1.192983e-04,9.748918e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
305,2,3647.2102,3646.1712,1.189071e-04,9.716955e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
306,2,3647.2092,3646.1702,1.185186e-04,9.685201e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
307,2,3647.2082,3646.1692,1.181325e-04,9.653654e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
308,2,3647.2072,3646.1681,1.177490e-04,9.622312e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
309,2,3647.2062,3646.1672,1.173679e-04,9.591173e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
310,2,3647.2052,3646.1662,1.169893e-04,9.560235e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
311,2,3647.2042,3646.1652,1.166132e-04,9.529495e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
312,2,3647.2032,3646.1642,1.162394e-04,9.498953e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
313,2,3647.2023,3646.1633,1.158681e-04,9.468606e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
314,2,3647.2013,3646.1623,1.154991e-04,9.438452e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
315,2,3647.2004,3646.1614,1.151324e-04,9.408489e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
316,2,3647.1995,3646.1605,1.147681e-04,9.378717e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
317,2,3647.1985,3646.1595,1.144060e-04,9.349132e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
318,2,3647.1976,3646.1586,1.140463e-04,9.319733e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
319,2,3647.1967,3646.1577,1.136888e-04,9.290518e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
320,2,3647.1958,3646.1568,1.133335e-04,9.261486e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
321,2,3647.1950,3646.1559,1.129805e-04,9.232635e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
322,2,3647.1941,3646.1551,1.126296e-04,9.203963e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
323,2,3647.1932,3646.1542,1.122809e-04,9.175469e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
324,2,3647.1923,3646.1533,1.119344e-04,9.147150e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
325,2,3647.1915,3646.1525,1.115900e-04,9.119006e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
326,2,3647.1906,3646.1516,1.112477e-04,9.091034e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
327,2,3647.1898,3646.1508,1.109075e-04,9.063233e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
328,2,3647.1890,3646.1500,1.105694e-04,9.035602e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
329,2,3647.1881,3646.1491,1.102333e-04,9.008139e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
330,2,3647.1873,3646.1483,1.098993e-04,8.980843e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
331,2,3647.1865,3646.1475,1.095673e-04,8.953711e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
332,2,3647.1857,3646.1467,1.092372e-04,8.926743e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
333,2,3647.1849,3646.1459,1.089092e-04,8.899936e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
334,2,3647.1841,3646.1451,1.085831e-04,8.873291e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
335,2,3647.1834,3646.1444,1.082590e-04,8.846804e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
336,2,3647.1826,3646.1436,1.079368e-04,8.820475e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
337,2,3647.1818,3646.1428,1.076166e-04,8.794302e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
338,2,3647.1811,3646.1421,1.072982e-04,8.768284e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
339,2,3647.1803,3646.1413,1.069817e-04,8.742419e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
340,2,3647.1796,3646.1406,1.066670e-04,8.716707e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
341,2,3647.1788,3646.1398,1.063542e-04,8.691146e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
342,2,3647.1781,3646.1391,1.060433e-04,8.665734e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
343,2,3647.1774,3646.1384,1.057341e-04,8.640470e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
344,2,3647.1767,3646.1377,1.054267e-04,8.615353e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
345,2,3647.1759,3646.1369,1.051212e-04,8.590381e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
346,2,3647.1752,3646.1362,1.048173e-04,8.565554e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
347,2,3647.1745,3646.1355,1.045153e-04,8.540870e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
348,2,3647.1738,3646.1348,1.042150e-04,8.516328e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
349,2,3647.1731,3646.1341,1.039164e-04,8.491926e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
350,2,3647.1725,3646.1335,1.036195e-04,8.467664e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
351,2,3647.1718,3646.1328,1.033243e-04,8.443541e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
352,2,3647.1711,3646.1321,1.030307e-04,8.419554e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
353,2,3647.1704,3646.1314,1.027389e-04,8.395703e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
354,2,3647.1698,3646.1308,1.024486e-04,8.371987e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
355,2,3647.1691,3646.1301,1.021601e-04,8.348404e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
356,2,3647.1685,3646.1295,1.018731e-04,8.324954e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
357,2,3647.1678,3646.1288,1.015878e-04,8.301636e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
358,2,3647.1672,3646.1282,1.013040e-04,8.278447e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
359,2,3647.1666,3646.1276,1.010218e-04,8.255388e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
360,2,3647.1659,3646.1269,1.007412e-04,8.232457e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
361,2,3647.1653,3646.1263,1.004622e-04,8.209653e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
362,2,3647.1647,3646.1257,1.001846e-04,8.186975e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
363,2,3647.1641,3646.1251,9.990866e-05,8.164422e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
364,2,3647.1635,3646.1245,9.963419e-05,8.141992e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
365,2,3647.1629,3646.1239,9.936123e-05,8.119686e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
366,2,3647.1623,3646.1233,9.908975e-05,8.097502e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
367,2,3647.1617,3646.1227,9.881976e-05,8.075438e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
368,2,3647.1611,3646.1221,9.855123e-05,8.053494e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
369,2,3647.1605,3646.1215,9.828416e-05,8.031670e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
370,2,3647.1599,3646.1209,9.801854e-05,8.009963e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
371,2,3647.1594,3646.1204,9.775434e-05,7.988373e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
372,2,3647.1588,3646.1198,9.749157e-05,7.966900e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
373,2,3647.1582,3646.1192,9.723020e-05,7.945541e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
374,2,3647.1577,3646.1187,9.697023e-05,7.924297e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
375,2,3647.1571,3646.1181,9.671165e-05,7.903166e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
376,2,3647.1566,3646.1176,9.645444e-05,7.882147e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
377,2,3647.1560,3646.1170,9.619860e-05,7.861240e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
378,2,3647.1555,3646.1165,9.594411e-05,7.840443e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
379,2,3647.1549,3646.1159,9.569097e-05,7.819757e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
380,2,3647.1544,3646.1154,9.543915e-05,7.799179e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
381,2,3647.1539,3646.1149,9.518866e-05,7.778709e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
382,2,3647.1533,3646.1143,9.493948e-05,7.758346e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
383,2,3647.1528,3646.1138,9.469160e-05,7.738090e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
384,2,3647.1523,3646.1133,9.444502e-05,7.717939e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
385,2,3647.1518,3646.1128,9.419971e-05,7.697893e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
386,2,3647.1513,3646.1123,9.395567e-05,7.677950e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
387,2,3647.1508,3646.1118,9.371290e-05,7.658111e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
388,2,3647.1503,3646.1113,9.347138e-05,7.638374e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
389,2,3647.1498,3646.1108,9.323109e-05,7.618739e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
390,2,3647.1493,3646.1103,9.299204e-05,7.599204e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
391,2,3647.1488,3646.1098,9.275422e-05,7.579769e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
392,2,3647.1483,3646.1093,9.251760e-05,7.560433e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
393,2,3647.1478,3646.1088,9.228219e-05,7.541196e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
394,2,3647.1473,3646.1084,9.204798e-05,7.522056e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
395,2,3647.1469,3646.1079,9.181495e-05,7.503013e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
396,2,3647.1464,3646.1074,9.158310e-05,7.484067e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
397,2,3647.1459,3646.1069,9.135242e-05,7.465215e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
398,2,3647.1455,3646.1065,9.112289e-05,7.446459e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
399,2,3647.1450,3646.1060,9.089452e-05,7.427796e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
400,2,3647.1445,3646.1056,9.066729e-05,7.409227e-05,extrapolated_k13_full_eq2,15000.0,9.0,B,
